(309, 184, 0)
(312, 184, 0)
(312, 184, 0)
(310, 183, 0)
(301, 182, 0)
(301, 182, 0)
(301, 182, 0)
(305, 182, 0)
(309, 184, 0)
(312, 184, 0)
(312, 184, 0)
(312, 186, 0)
(308, 187, 0)
(308, 187, 0)
(297, 192, 0)
(296, 192, 0)
(291, 194, 0)
(290, 194, 0)
(290, 192, 0)
(290, 192, 0)
(290, 190, 0)
(290, 190, 0)
(287, 190, 0)
(286, 191, 0)
(286, 191, 0)
(286, 191, 0)
(286, 191, 0)
(286, 191, 0)
(286, 191, 0)
(286, 191, 0)
(286, 191, 0)
(286, 191, 0)
(286, 191, 0)
(286, 191, 0)
(286, 191, 0)
(278, 192, 0)
(281, 194, 0)
(281, 195, 0)
(281, 195, 0)
(281, 196, 0)
(284, 196, 0)
(288, 197, 0)
(290, 197, 0)
(290, 199, 0)
(290, 200, 0)
(291, 201, 0)
(295, 201, 0)
(296, 200, 0)
(296, 200, 0)
(308, 191, 0)
(314, 187, 0)
(321, 183, 0)
(325, 182, 0)
(327, 181, 0)
(327, 181, 0)
(327, 181, 0)
(327, 181, 0)
(327, 181, 0)
(327, 179, 0)
(326, 179, 0)
(325, 179, 0)
(325, 179, 0)
(325, 178, 0)
(322, 179, 0)
(318, 181, 0)
(317, 181, 0)
(316, 182, 0)
(316, 182, 0)
(316, 182, 0)
(314, 182, 0)
(314, 182, 0)
(314, 182, 0)
(314, 182, 0)
(314, 182, 0)
(316, 179, 0)
(316, 178, 0)
(318, 177, 0)
(318, 177, 0)
(318, 177, 0)
(318, 177, 0)
(320, 177, 0)
(320, 177, 0)
(320, 177, 0)
(320, 177, 0)
(320, 177, 0)
(320, 177, 0)
(320, 177, 0)
(320, 177, 0)
(322, 178, 0)
(325, 178, 0)
(325, 178, 0)
(325, 178, 0)
(325, 178, 0)
(325, 178, 0)
(325, 178, 0)
(325, 178, 0)
(325, 178, 0)
(325, 178, 0)
(332, 175, 0)
(336, 174, 0)
(338, 174, 0)
(340, 173, 0)
(340, 173, 0)
(340, 173, 0)
(342, 171, 0)
(343, 171, 0)
(343, 171, 0)
(343, 171, 0)
(343, 171, 0)
(342, 171, 0)
(342, 171, 0)
(342, 171, 0)
(342, 171, 0)
(342, 171, 0)
(342, 171, 0)
(342, 171, 0)
(342, 171, 0)
(344, 171, 0)
(344, 171, 0)
(344, 171, 0)
(344, 171, 0)
(345, 171, 0)
(345, 170, 0)
(345, 170, 0)
(345, 170, 0)
(347, 171, 0)
(347, 171, 0)
(344, 171, 0)
(340, 171, 0)
(340, 171, 0)
(340, 171, 0)
(342, 171, 0)
(342, 171, 0)
(342, 170, 0)
(342, 170, 0)
(342, 170, 0)
(338, 170, 0)
(336, 171, 0)
(336, 171, 0)
(336, 171, 0)
(336, 171, 0)
(327, 175, 0)
(327, 175, 0)
(323, 173, 0)
(321, 173, 0)
(320, 173, 0)
(320, 171, 0)
(321, 171, 0)
(321, 171, 0)
(310, 174, 0)
(295, 178, 0)
(291, 179, 0)
(288, 181, 0)
(288, 181, 0)
(288, 181, 0)
(288, 181, 0)
(286, 183, 0)
(294, 183, 0)
(295, 183, 0)
(296, 183, 0)
(296, 182, 0)
(296, 182, 0)
(296, 182, 0)
(299, 182, 0)
(299, 182, 0)
(299, 182, 0)
(300, 182, 0)
(301, 182, 0)
(303, 182, 0)
(303, 182, 0)
(304, 182, 0)
(305, 182, 0)
(305, 182, 0)
(305, 182, 0)
(305, 182, 0)
(305, 182, 0)
(305, 182, 0)
(305, 182, 0)
(305, 182, 0)
(305, 182, 0)
(305, 182, 0)
(305, 182, 0)
(305, 182, 0)
(307, 182, 0)
(307, 181, 0)
(307, 181, 0)
(307, 181, 0)
(308, 181, 0)
(308, 181, 0)
(303, 181, 0)
(300, 182, 0)
(297, 184, 0)
(297, 184, 0)
(297, 184, 0)
(297, 184, 0)
(297, 184, 0)
(297, 184, 0)
(297, 184, 0)
(297, 184, 0)
(297, 184, 0)
(296, 184, 0)
(295, 186, 0)
(295, 186, 0)
(295, 186, 0)
(295, 186, 0)
(295, 186, 0)
(295, 186, 0)
(295, 186, 0)
(295, 186, 0)
(295, 186, 0)
(295, 186, 0)
(295, 186, 0)
(295, 183, 0)
(295, 183, 0)
(295, 183, 0)
(295, 183, 0)
(295, 183, 0)
(295, 183, 0)
(295, 183, 0)
(295, 183, 0)
(295, 183, 0)
(292, 179, 0)
(290, 174, 0)
(290, 174, 0)
(286, 171, 0)
(283, 171, 0)
(278, 171, 0)
(277, 171, 0)
(275, 173, 0)
(275, 173, 0)
(275, 175, 0)
(275, 178, 0)
(273, 179, 0)
(273, 181, 0)
(274, 181, 0)
(274, 181, 0)
(274, 181, 0)
(274, 181, 0)
(274, 181, 0)
(274, 181, 0)
(274, 181, 0)
(274, 181, 0)
(274, 181, 0)
(277, 184, 0)
(277, 182, 0)
(275, 179, 0)
(273, 179, 0)
(273, 178, 0)
(273, 178, 0)
(273, 178, 0)
(273, 178, 0)
(273, 178, 0)
(273, 178, 0)
(273, 178, 0)
(273, 178, 0)
(273, 178, 0)
(269, 177, 0)
(269, 177, 0)
(269, 177, 0)
(269, 177, 0)
(268, 177, 0)
(268, 177, 0)
(268, 177, 0)
(268, 181, 0)
(268, 182, 0)
(268, 182, 0)
(269, 184, 0)
(269, 184, 0)
(269, 184, 0)
(269, 184, 0)
(265, 184, 0)
(260, 187, 0)
(252, 190, 0)
(249, 190, 0)
(245, 191, 0)
(239, 192, 0)
(236, 192, 0)
(232, 194, 0)
(231, 194, 0)
