(483, 266, 0)
(483, 266, 0)
(483, 266, 0)
(483, 266, 0)
(483, 266, 0)
(483, 266, 0)
(483, 266, 0)
(483, 266, 0)
(483, 266, 0)
(483, 266, 0)
(483, 266, 0)
(483, 266, 0)
(483, 266, 0)
(483, 266, 0)
(483, 266, 0)
(482, 265, 0)
(481, 265, 0)
(481, 265, 0)
(481, 265, 0)
(479, 265, 0)
(479, 265, 0)
(468, 265, 0)
(461, 265, 0)
(458, 265, 0)
(457, 264, 0)
(453, 261, 0)
(452, 261, 0)
(452, 258, 0)
(451, 256, 0)
(456, 256, 0)
(457, 257, 0)
(457, 257, 0)
(460, 256, 0)
(458, 256, 0)
(455, 252, 0)
(452, 253, 0)
(452, 253, 0)
(452, 253, 0)
(452, 255, 0)
(452, 258, 0)
(452, 258, 0)
(452, 258, 1)
(452, 258, 1)
(452, 258, 1)
(452, 258, 1)
(452, 258, 1)
(452, 258, 1)
(452, 258, 1)
(452, 258, 1)
(452, 258, 1)
(452, 258, 1)
(452, 258, 1)
(452, 258, 1)
(452, 258, 1)
(452, 258, 1)
(452, 258, 1)
(452, 258, 1)
(452, 258, 1)
(457, 256, 0)
(457, 256, 0)
(462, 255, 0)
(470, 255, 0)
(469, 255, 0)
(457, 248, 0)
(456, 248, 0)
(466, 248, 0)
(469, 251, 0)
(481, 248, 0)
(481, 248, 0)
(455, 239, 0)
(471, 243, 0)
(478, 247, 0)
(478, 247, 0)
(478, 247, 0)
(478, 247, 0)
(478, 247, 0)
(478, 247, 0)
(479, 247, 0)
(479, 247, 0)
(479, 247, 0)
(479, 247, 0)
(479, 247, 0)
(479, 247, 0)
(479, 247, 0)
(479, 247, 0)
(479, 247, 0)
(479, 247, 0)
(479, 247, 0)
(479, 247, 0)
(479, 247, 0)
(479, 247, 0)
(479, 247, 0)
(479, 247, 0)
(466, 248, 0)
(466, 248, 0)
(461, 248, 0)
(465, 248, 0)
(466, 248, 0)
(466, 248, 0)
(466, 248, 0)
(468, 248, 0)
(468, 248, 0)
(468, 248, 0)
(468, 248, 0)
(468, 248, 0)
(468, 248, 0)
(468, 248, 0)
(468, 248, 0)
(468, 248, 0)
(468, 248, 0)
(468, 248, 0)
(468, 248, 0)
(468, 248, 0)
(461, 248, 0)
(461, 248, 0)
(461, 248, 0)
(451, 248, 0)
(444, 248, 0)
(442, 247, 0)
(439, 247, 0)
(439, 247, 0)
(438, 248, 0)
(438, 248, 0)
(436, 248, 0)
(434, 249, 0)
(434, 251, 0)
(434, 251, 0)
(444, 247, 0)
(444, 247, 0)
(444, 247, 0)
(443, 247, 0)
(439, 248, 0)
(439, 248, 0)
(439, 248, 0)
(439, 248, 0)
(439, 248, 0)
(439, 248, 0)
(439, 248, 0)
(439, 248, 0)
(439, 248, 0)
(439, 248, 0)
(439, 248, 0)
(439, 248, 0)
(439, 248, 0)
(442, 248, 0)
(442, 248, 0)
(442, 248, 0)
(442, 248, 0)
(442, 248, 0)
(442, 248, 0)
(440, 242, 0)
(440, 242, 0)
(438, 244, 0)
(440, 245, 0)
(436, 245, 0)
(434, 245, 0)
(434, 247, 0)
(432, 248, 0)
(435, 248, 0)
(435, 247, 0)
(435, 247, 0)
(436, 248, 0)
(436, 249, 0)
(430, 252, 0)
(430, 252, 0)
(425, 255, 0)
(422, 251, 0)
(420, 251, 0)
(417, 249, 0)
(418, 247, 0)
(418, 247, 0)
(418, 247, 0)
(418, 247, 0)
(418, 247, 0)
(418, 247, 0)
(418, 247, 0)
(418, 247, 0)
(418, 247, 0)
(421, 245, 0)
(421, 245, 0)
(421, 245, 0)
(421, 245, 0)
(421, 245, 0)
(421, 245, 0)
(421, 245, 0)
(421, 245, 0)
(421, 245, 0)
(421, 245, 0)
(421, 245, 0)
(421, 245, 0)
(418, 245, 0)
(418, 245, 0)
(418, 245, 0)
(420, 251, 0)
(421, 252, 0)
(413, 256, 0)
(410, 257, 0)
(405, 257, 0)
(403, 256, 0)
(400, 256, 0)
