(323, 234, 0)
(318, 236, 0)
(318, 236, 0)
(318, 236, 0)
(318, 236, 0)
(316, 238, 0)
(316, 238, 0)
(316, 238, 0)
(317, 238, 0)
(317, 238, 0)
(317, 238, 0)
(317, 238, 0)
(310, 236, 0)
(305, 234, 0)
(295, 230, 0)
(284, 229, 0)
(271, 227, 0)
(262, 226, 0)
(260, 227, 0)
(258, 227, 0)
(258, 227, 0)
(255, 227, 0)
(255, 227, 0)
(255, 227, 0)
(255, 227, 0)
(255, 227, 0)
(255, 227, 0)
(255, 226, 0)
(255, 226, 0)
(253, 226, 0)
(251, 226, 0)
(251, 226, 0)
(249, 226, 0)
(249, 226, 0)
(249, 226, 0)
(249, 226, 0)
(249, 226, 0)
(249, 226, 0)
(249, 226, 0)
(249, 226, 0)
(249, 226, 0)
(249, 226, 0)
(260, 223, 0)
(273, 221, 0)
(277, 219, 0)
(273, 219, 0)
(266, 210, 0)
(266, 210, 0)
(266, 210, 0)
(266, 210, 0)
(288, 210, 0)
(304, 223, 0)
(326, 219, 0)
(335, 221, 0)
(348, 221, 0)
(352, 219, 0)
(352, 219, 0)
(352, 225, 0)
(352, 225, 0)
(352, 223, 0)
(349, 223, 0)
(349, 223, 0)
(355, 225, 0)
(355, 225, 0)
(355, 225, 0)
(355, 225, 0)
(355, 225, 0)
(355, 225, 0)
(355, 225, 0)
(355, 225, 0)
(357, 225, 0)
(358, 223, 0)
(358, 223, 0)
(358, 223, 0)
(358, 223, 0)
(358, 223, 0)
(358, 223, 0)
(358, 223, 0)
(357, 225, 0)
(356, 225, 0)
(355, 225, 0)
(355, 225, 0)
(352, 223, 0)
(339, 222, 0)
(332, 225, 0)
(331, 225, 0)
(331, 225, 0)
(331, 225, 0)
(331, 225, 0)
(330, 226, 0)
(329, 226, 0)
(330, 226, 0)
(334, 229, 0)
(334, 229, 0)
(334, 229, 0)
(332, 230, 0)
(332, 230, 0)
(332, 230, 0)
(332, 230, 0)
(332, 230, 0)
(332, 230, 0)
(332, 230, 0)
(329, 231, 0)
(329, 231, 0)
(329, 231, 0)
(329, 231, 0)
(327, 232, 0)
(327, 232, 0)
(327, 232, 0)
(327, 232, 0)
(327, 232, 0)
(330, 232, 0)
(351, 227, 0)
(373, 219, 0)
(388, 214, 0)
(403, 217, 0)
(413, 214, 0)
(418, 214, 0)
(418, 214, 0)
(414, 214, 0)
(409, 217, 0)
(409, 217, 0)
(409, 217, 0)
(412, 219, 0)
(412, 219, 0)
(412, 219, 0)
(412, 219, 0)
(412, 219, 0)
(412, 219, 0)
(404, 222, 0)
(403, 222, 0)
(403, 222, 0)
(403, 222, 0)
(403, 222, 0)
(403, 222, 0)
(403, 222, 0)
(400, 226, 0)
(400, 226, 0)
(400, 226, 0)
(399, 226, 0)
(399, 226, 0)
(399, 226, 0)
(399, 226, 0)
(399, 226, 0)
(399, 226, 0)
(399, 226, 0)
(399, 226, 0)
(399, 226, 0)
(403, 227, 0)
(403, 227, 0)
(403, 227, 0)
(397, 229, 0)
(397, 229, 0)
(404, 227, 0)
(405, 227, 0)
(405, 227, 0)
(405, 227, 0)
(407, 227, 0)
(407, 227, 0)
(407, 227, 0)
(407, 227, 0)
(407, 227, 0)
(407, 227, 0)
(407, 227, 0)
(407, 227, 0)
(407, 227, 0)
(407, 227, 0)
(396, 231, 0)
(387, 231, 0)
(378, 234, 0)
(369, 234, 0)
(355, 239, 0)
(340, 244, 0)
(323, 251, 0)
(316, 255, 0)
(309, 257, 0)
(303, 260, 0)
(294, 265, 0)
(284, 269, 0)
(278, 273, 0)
(270, 277, 0)
(260, 282, 0)
(256, 283, 0)
(249, 287, 0)
(245, 288, 0)
(245, 288, 0)
(245, 288, 0)
(245, 288, 0)
(247, 288, 0)
(248, 287, 0)
(248, 287, 0)
(248, 287, 0)
(248, 287, 0)
(248, 287, 0)
(248, 287, 0)
(248, 287, 0)
(248, 287, 0)
(248, 287, 0)
(248, 287, 0)
(248, 287, 0)
(248, 287, 0)
(248, 287, 0)
(248, 287, 0)
(248, 287, 0)
(248, 287, 0)
(251, 286, 0)
(251, 286, 0)
(251, 286, 0)
(251, 286, 0)
(271, 278, 0)
(297, 266, 0)
(316, 258, 0)
(332, 255, 0)
(340, 252, 0)
(352, 249, 0)
(365, 244, 0)
(374, 240, 0)
(387, 238, 0)
(401, 235, 0)
(417, 234, 0)
(434, 230, 0)
(438, 229, 0)
(443, 227, 0)
(444, 227, 0)
(456, 229, 0)
(474, 226, 0)
