(334, 119, 0)
(332, 118, 0)
(332, 119, 0)
(332, 118, 0)
(334, 116, 0)
(334, 116, 0)
(334, 114, 0)
(334, 113, 0)
(330, 109, 0)
(330, 109, 0)
(329, 109, 0)
(329, 105, 0)
(327, 100, 0)
(326, 100, 0)
(326, 100, 0)
(326, 100, 0)
(325, 99, 0)
(323, 99, 0)
(321, 99, 0)
(321, 100, 0)
(320, 100, 0)
(317, 104, 0)
(314, 104, 0)
(314, 105, 0)
(312, 105, 0)
(309, 108, 0)
(308, 108, 0)
(307, 109, 0)
(307, 109, 0)
(305, 110, 0)
(307, 114, 0)
(307, 116, 0)
(309, 116, 0)
(310, 121, 0)
(312, 119, 0)
(313, 117, 0)
(313, 118, 0)
(312, 119, 0)
(309, 119, 0)
(312, 118, 0)
(312, 117, 0)
(312, 118, 0)
(297, 122, 0)
(281, 126, 0)
(273, 131, 0)
(264, 139, 0)
(256, 145, 0)
(253, 151, 0)
(249, 157, 0)
(248, 158, 0)
(248, 162, 0)
(247, 165, 0)
(247, 166, 0)
(247, 166, 0)
(247, 166, 0)
(247, 166, 0)
(247, 166, 0)
(247, 166, 0)
(244, 166, 0)
(240, 168, 0)
(240, 168, 0)
(240, 168, 0)
(240, 168, 0)
(240, 168, 0)
(240, 168, 0)
(240, 168, 0)
(242, 164, 0)
(242, 164, 0)
(242, 162, 0)
(239, 152, 0)
(255, 138, 0)
(260, 129, 0)
(265, 127, 0)
(274, 130, 0)
(283, 125, 0)
(283, 125, 0)
(284, 123, 0)
(284, 123, 0)
(286, 123, 0)
(286, 123, 0)
(287, 118, 0)
(288, 112, 0)
(288, 112, 0)
(288, 112, 0)
(287, 112, 0)
(287, 112, 0)
(290, 110, 0)
(290, 110, 0)
(290, 110, 0)
(291, 112, 0)
(292, 112, 0)
(294, 112, 0)
(295, 110, 0)
(295, 110, 0)
(295, 114, 0)
(295, 125, 0)
(291, 125, 0)
(291, 129, 0)
(291, 130, 0)
(291, 131, 0)
(291, 131, 0)
(292, 131, 0)
(292, 131, 0)
(292, 131, 0)
(292, 131, 0)
(292, 134, 0)
(299, 126, 0)
(305, 122, 0)
(313, 117, 0)
(322, 112, 0)
(321, 108, 0)
(322, 107, 0)
(320, 103, 0)
(320, 99, 0)
(320, 96, 0)
(322, 96, 0)
(325, 96, 0)
(325, 97, 0)
(325, 99, 0)
(326, 99, 0)
(326, 99, 0)
(327, 97, 0)
(330, 96, 0)
(330, 96, 0)
(330, 96, 0)
(330, 96, 0)
(330, 96, 0)
(330, 96, 0)
(332, 95, 0)
(332, 95, 0)
(334, 95, 0)
(336, 87, 0)
(334, 82, 0)
(334, 79, 0)
(332, 81, 0)
(332, 83, 0)
(334, 79, 0)
(332, 79, 0)
(330, 81, 0)
(330, 81, 0)
(330, 81, 0)
(330, 81, 0)
(330, 81, 0)
(330, 81, 0)
(330, 79, 0)
(329, 81, 0)
(329, 81, 0)
(329, 81, 0)
(329, 81, 0)
(327, 81, 0)
(304, 82, 0)
(290, 86, 0)
(275, 87, 0)
(264, 88, 0)
(256, 91, 0)
(255, 90, 0)
(255, 86, 0)
(255, 84, 0)
(255, 83, 0)
(253, 81, 0)
(253, 79, 0)
(253, 77, 0)
(258, 74, 0)
(260, 70, 0)
(258, 74, 0)
(258, 73, 0)
(258, 68, 0)
(256, 68, 0)
(260, 66, 0)
(260, 66, 0)
(260, 66, 0)
(260, 66, 0)
(260, 66, 0)
(260, 66, 0)
(260, 66, 0)
(260, 66, 0)
(260, 66, 0)
(260, 66, 0)
(260, 66, 0)
(261, 65, 0)
(261, 64, 0)
(262, 61, 0)
(258, 61, 0)
(258, 64, 0)
(258, 64, 0)
(258, 64, 0)
(258, 64, 0)
(257, 64, 0)
(257, 58, 0)
(257, 58, 0)
(257, 58, 0)
(252, 57, 0)
(252, 57, 0)
(252, 57, 0)
(252, 57, 0)
(252, 56, 0)
(252, 56, 0)
(251, 56, 0)
(251, 56, 0)
(252, 56, 0)
(252, 58, 0)
(249, 61, 0)
(249, 61, 0)
(249, 61, 0)
(249, 61, 0)
(248, 61, 0)
(247, 61, 0)
(239, 64, 0)
(244, 60, 0)
(244, 60, 0)
(240, 58, 0)
(243, 57, 0)
(243, 57, 0)
(243, 57, 0)
(243, 58, 0)
(242, 58, 0)
(242, 58, 0)
(239, 58, 0)
(238, 60, 0)
(238, 60, 0)
(238, 60, 0)
(238, 60, 0)
(238, 60, 0)
(236, 60, 0)
(236, 60, 0)
(236, 60, 0)
(236, 60, 0)
(236, 60, 0)
(236, 60, 0)
(234, 60, 0)
(234, 58, 0)
(234, 58, 0)
(235, 58, 0)
(235, 58, 0)
(235, 58, 0)
(238, 60, 0)
(239, 62, 0)
(236, 68, 0)
(235, 69, 0)
(235, 69, 0)
(235, 69, 0)
(235, 69, 0)
(235, 69, 0)
(234, 69, 0)
(232, 68, 0)
(236, 74, 0)
(235, 70, 0)
(234, 70, 0)
(234, 70, 0)
(234, 68, 0)
(236, 71, 0)
(236, 77, 0)
(239, 83, 0)
(247, 94, 0)
(261, 103, 0)
(262, 109, 0)
(265, 114, 1)
(266, 114, 1)
(266, 114, 1)
(266, 114, 1)
(266, 114, 1)
(266, 114, 1)
(287, 105, 1)
(297, 99, 1)
(300, 88, 1)
(307, 90, 1)
(309, 82, 1)
(314, 78, 1)
(318, 74, 1)
(321, 74, 0)
(321, 78, 0)
(321, 79, 0)
(321, 78, 0)
(316, 74, 0)
(316, 75, 0)
(316, 75, 0)
(316, 75, 0)
(318, 74, 0)
(318, 73, 0)
(318, 73, 0)
(316, 73, 0)
(316, 73, 0)
(318, 68, 0)
(318, 68, 0)
(318, 66, 0)
(318, 66, 0)
(316, 65, 0)
(316, 65, 0)
(316, 65, 0)
(316, 65, 0)
(316, 65, 0)
(316, 65, 0)
(316, 61, 0)
(304, 58, 0)
(301, 56, 0)
(305, 53, 0)
(308, 57, 0)
(309, 57, 0)
(309, 55, 0)
(304, 52, 0)
(303, 55, 0)
(303, 55, 0)
(301, 55, 0)
(300, 56, 0)
(303, 56, 0)
(303, 56, 0)
(303, 56, 0)
(300, 56, 0)
(300, 56, 0)
(300, 53, 0)
(304, 52, 0)
(304, 52, 0)
(307, 53, 0)
(309, 53, 0)
(309, 53, 0)
(313, 55, 0)
(316, 55, 0)
(318, 55, 0)
(318, 55, 0)
(321, 55, 0)
(323, 53, 0)
(325, 52, 0)
(325, 52, 0)
(325, 52, 0)
(326, 52, 0)
(326, 52, 0)
(329, 53, 0)
(327, 55, 0)
(326, 55, 0)
(327, 52, 0)
(327, 53, 0)
(327, 53, 0)
(327, 52, 0)
(297, 45, 0)
(278, 42, 0)
(281, 42, 0)
(273, 42, 0)
(265, 40, 0)
(265, 42, 0)
(266, 42, 0)
(266, 42, 0)
(266, 42, 0)
(266, 40, 0)
(266, 40, 0)
(266, 40, 0)
(266, 40, 0)
(266, 40, 0)
(266, 40, 0)
(266, 40, 0)
(266, 40, 0)
(266, 40, 0)
(265, 39, 0)
(265, 39, 0)
(262, 38, 0)
(262, 38, 0)
(262, 36, 0)
(262, 36, 0)
(262, 36, 0)
(258, 31, 0)
(257, 30, 0)
(257, 30, 0)
(257, 30, 0)
(257, 30, 0)
(256, 30, 0)
(255, 30, 0)
(255, 30, 0)
(249, 32, 0)
(242, 34, 0)
(243, 34, 0)
(243, 34, 0)
(243, 34, 0)
(243, 34, 0)
(243, 34, 0)
(243, 34, 0)
(243, 34, 0)
(243, 34, 0)
(245, 34, 0)
(245, 30, 0)
(251, 26, 0)
(251, 26, 0)
(251, 26, 0)
(269, 19, 0)
(270, 18, 0)
(270, 18, 0)
(273, 14, 0)
(274, 13, 0)
(282, 10, 0)
(284, 9, 0)
(287, 8, 0)
(287, 8, 0)
(287, 8, 0)
(287, 8, 0)
(287, 8, 0)
(287, 8, 0)
(287, 8, 0)
(287, 9, 0)
(288, 9, 0)
(286, 13, 0)
(283, 16, 0)
(281, 17, 0)
(281, 17, 0)
(274, 22, 0)
(269, 32, 0)
(266, 36, 0)
